Summons Number,Plate ID,Registration State,Violation Code
103860,HNJ1241,NY,19
103861,HTN3886,NY,71
103862,HMZ3294,NY,14
103863,JBD1966,NY,14
103864,L608HP,NY,14
103865,GUZ6069,NY,71
103866,HXA5387,NY,20
103867,HSB4047,NY,14
103868,GWB6381,NY,46
103869,HSW8751,NY,71
103870,HYS6136,NY,71
103871,GEA7851,NY,40
103872,HFT2261,NY,40
103873,HDT2618,NY,40
103874,HDT2618,NY,70
103875,HUZ8394,NY,20
103876,HTZ6046,NY,20
103877,K53JEN,NJ,19
103878,HAL6563,NY,21
103879,HZM1703,NY,21
103880,HKD8608,NY,21
103881,HTB7596,NY,21
103882,HPN8577,NY,21
103883,GPM9797,NY,21
103884,HKM7756,NY,21
103885,HSB2236,NY,21
103886,HZJ6055,NY,20
103887,HXS3043,NY,21
103888,HTV2628,NY,21
103889,HHP8349,NY,70
103890,HZN2174,NY,38
103891,HSB3391,NY,71
103892,GAR2778,NY,70
103893,HNW3105,NY,21
103894,HSE4527,NY,21
103895,HXW5749,NY,21
103896,GKA28L,FL,21
103897,HXN5586,NY,21
103898,JSX9443,PA,21
103899,HAY4684,NY,21
103900,HHS1580,NY,46
103901,GGM6975,NY,46
103902,J66JLT,NJ,46
103903,HBZ6640,NY,46
103904,HXD4430,NY,46
103905,JYM9413,PA,46
103906,HJW2442,NY,68
103907,GNZ1850,NY,71
103908,JAA1663,NY,46
103909,HDM5046,NY,68
103910,GMB6293,NY,14
103911,HVA5119,NY,14
103912,JAB7625,NY,14
103913,HFZ2525,NY,70
103914,JZR6638,PA,21
103915,GCF5438,NY,21
103916,JJS1818,PA,21
103917,GVM4841,NY,21
103918,HFZ5287,NY,21
103919,HRG2516,NY,21
103920,HRG2516,NY,71
103921,IWL155,SC,46
103922,HJR7516,NY,46
103923,HZD7242,NY,46
103924,KLK4515,PA,46
103925,JTW9836,PA,19
103926,HCN6671,NY,40
103927,HGZ2081,NY,70
103928,HTW3179,NY,20
103929,HTW3044,NY,20
103930,HLA6054,NY,70
103931,HXE9155,NY,37
103932,KFJ7193,PA,38
103933,HLC4061,NY,19
103934,GNW2757,NY,16
103935,GXN4266,NY,16
103936,HVN6050,NY,38
103937,HMJ5631,NY,16
103938,HWA7261,NY,16
103939,HSA8420,NY,68
103940,GFC6498,NY,16
103941,KJR4262,PA,16
103942,JYR3288,PA,16
103943,HMJ5631,NY,38
103944,GDS3076,NY,16
103945,HCV1690,NY,37
103946,GVW7181,NY,20
103947,HYW3493,NY,68
103948,GGP6438,NY,68
103949,GJK2053,NY,68
103950,HRB4974,NY,20
103951,GNS6191,NY,21
103952,HTB7596,NY,71
103953,HFT3106,NY,21
103954,HMJ6143,NY,21
103955,HSJ6552,NY,21
103956,HKN2398,NY,21
103957,HTB7596,NY,21
103958,HZL7937,NY,21
103959,HVU5436,NY,21
103960,GYM7415,NY,21
103961,HKW1391,NY,21
103962,HKB2510,NY,21
103963,HAK107,VT,21
103964,KMF5415,PA,21
103965,HNG4688,NY,20
103966,HLC3211,NY,16
103967,HBU2497,NY,21
103968,GZM7143,NY,20
103969,GUK2151,NY,14
103970,GYW7939,NY,20
103971,GTV9670,NY,20
103972,GZMX07,FL,20
103973,HLT7841,NY,20
103974,HVN1385,NY,16
103975,HWF9534,NY,16
103976,HDT6613,NY,20
103977,HLP3130,NY,16
103978,HKY3659,NY,20
103979,HKV7947,NY,14
103980,K43150,CT,16
103981,HVU9263,NY,16
103982,L558362,IL,16
103983,HKM6705,NY,14
103984,GKB7138,NY,14
103985,HVN2016,NY,20
103986,HUW5086,NY,20
103987,JBZ5986,TX,14
103988,JRM9939,TX,14
103989,HKB6339,NY,71
103990,HSZ4800,NY,20
103991,KSR4022,PA,16
103992,GYL6061,NY,21
103993,HEA9078,NY,21
103994,HHP5215,PA,21
103995,GGR9238,NY,21
103996,GXD1383,NY,21
103997,HVN6563,NY,21
103998,HUC3815,NY,37
103999,M48JYE,NJ,38
104000,HMZ2584,NY,37
104001,JAE7821,NY,24
104002,HHU2494,NY,16
104003,GVT8242,NY,24
104004,HJV7245,NY,21
104005,GBV570,AK,16
104006,HZL4666,NY,40
104007,GNB7494,NY,70
104008,HAY5563,NY,37
104009,GPJ8838,NY,37
104010,HPU5324,NY,38
104011,HXH2247,NY,38
104012,HKW9735,NY,71
104013,HPE4245,NY,40
104014,GWB2389,NY,38
104015,HNF7642,NY,19
104016,MIZT,NY,71
104017,HPU8698,NY,37
104018,HPD6843,NY,38
104019,HYB6508,NY,38
104020,HZJU57,FL,38
104021,HRH2413,NY,71
104022,HGM6153,NY,71
104023,HGM6153,NY,70
104024,HJP7387,NY,27
104025,HSC6266,NY,71
104026,GXC1900,NY,14
104027,GPW9349,NY,16
104028,HLW8608,NY,16
104029,GUV2060,NY,16
104030,HUX2617,NY,71
104031,HBU3754,NY,14
104032,HWY7584,NY,40
104033,IMFG82,FL,14
104034,GJX8187,NY,70
104035,GJX8187,NY,71
104036,HZX9473,NY,14
104037,HFZ3849,NY,71
104038,HDX8958,NY,14
104039,HCW8862,NY,16
104040,HMJ6127,NY,14
104041,KJR5033,PA,14
104042,GSV7249,NY,14
104043,H48GZL,NJ,19
104044,GBG8728,NY,14
104045,HTW5147,NY,14
104046,HTW5147,NY,70
104047,HKM6966,NY,19
104048,HYK3964,NY,24
104049,HZF9074,NY,71
104050,HJE8380,NY,70
104051,IYTW77,FL,14
104052,GND7832,NY,14
104053,HRF4712,NY,21
104054,HAU7726,NY,21
104055,HRK8020,NY,21
104056,HTB7596,NY,21
104057,HTB7596,NY,71
104058,G92JYM,NJ,21
104059,HMJ5178,NY,21
104060,HMM1532,NY,21
104061,HDU4782,NY,21
104062,HCL8190,NY,21
104063,HVU9953,NY,21
104064,HVW8718,NY,21
104065,GYD4796,PA,21
104066,HHF8402,OH,24
104067,HFM4617,NY,21
104068,HMX8622,NY,21
104069,GGN7486,NY,21
104070,HMT3965,NY,21
104071,HHC6736,NY,71
104072,HXU5856,NY,46
104073,HHF9186,NY,46
104074,HPW4663,NY,19
104075,HPW4663,NY,71
104076,HHV6776,NY,70
104077,GLJ2702,NY,20
104078,HNP4245,NY,20
104079,JLSJ88,FL,20
104080,GTC5774,NY,70
104081,GWZ1892,NY,71
104082,JAM3915,NY,16
104083,KPR8408,PA,16
104084,JBJ5191,NY,14
104085,J13JTW,NJ,14
104086,JSR9939,PA,16
104087,KKT7218,TX,20
104088,GYM6847,NY,16
104089,HKV8950,NY,16
104090,HUT5282,NY,16
104091,HTV4237,NY,16
104092,HTV4237,NY,70
104093,HKN3743,NY,14
104094,HDX4968,NY,53
104095,HXY6661,NY,16
104096,HSJ1508,NY,71
104097,J49JMP,NJ,16
104098,GRN5293,NY,16
104099,HLW8614,NY,16
104100,GNS2696,NY,16
104101,HUZ7804,NY,16
104102,HPZ1958,NY,14
104103,JAL1373,NY,40
104104,HEB3260,NY,16
104105,HLG8225,NY,16
104106,GJZ2618,NY,46
104107,GAR1499,NY,70
104108,HFP7560,NY,71
104109,HJF6369,NY,71
104110,HRC1675,NY,20
104111,KBZ1418,PA,14
104112,GMG8524,NY,14
104113,HSZ5238,NY,71
104114,GJJ7816,NY,70
104115,GFN5936,NY,68
104116,HPC9283,NY,21
104117,GDN4575,NY,21
104118,HRJ2782,NY,21
104119,HTB7596,NY,21
104120,HSZ2331,NY,21
104121,JAV9283,NY,21
104122,GYP7793,NY,21
104123,GSC3454,NY,21
104124,JAV8536,NY,21
104125,HMM1532,NY,21
104126,HFE6548,NY,21
104127,HDB2345,NY,37
104128,HTA1433,NY,71
104129,GEE2764,NY,40
104130,GZY4849,NY,14
104131,GVJ4460,NY,14
104132,HMJ8072,NY,20
104133,HXW7452,NY,40
104134,GNY2309,NY,20
104135,HFM2823,NY,40
104136,HJW4226,NY,14
104137,HRN6928,NY,16
104138,HRN6928,NY,71
104139,HAM4016,NY,14
104140,GYG9820,NY,16
104141,JAG4765,NY,20
104142,JAG4765,NY,71
104143,GHK4831,NY,14
104144,HRZ5047,NY,40
104145,HZE4886,NY,71
104146,HJG1002,NY,70
104147,GSG8288,NY,70
104148,GDG6234,NY,16
104149,KJA5754,PA,14
104150,GMU3143,NY,24
104151,HDC5660,NY,16
104152,HLE7498,NY,16
104153,HSZ6894,NY,20
104154,JWY2712,PA,20
104155,HTA2285,NY,21
104156,HER4622,NY,14
104157,HPU7161,NY,14
104158,GRA6153,NY,70
104159,HXA6272,NY,16
104160,GSG6420,NY,16
104161,HXV5339,NY,40
104162,HZP4830,NY,16
104163,HRG1871,NY,19
104164,HWX2970,NY,19
104165,HRS5912,NY,24
104166,KCH8560,PA,24
104167,HTJ2906,NY,16
104168,HTU6884,NY,14
104169,HJE8152,NY,70
104170,GVA7358,NY,71
104171,GXG1193,NY,14
104172,HUX7399,NY,14
104173,HLM3637,NY,14
104174,JAJ2709,NY,14
104175,JCJZ62,FL,16
104176,HZX7924,NY,16
104177,JBR1077,NY,14
104178,HMJ5870,NY,40
104179,GTD3520,NY,14
104180,GBC3947,NY,14
104181,HJL8514,NY,70
104182,GGT3326,NY,14
104183,HUX1262,NY,14
104184,HHX7075,NY,14
104185,HMF8132,NY,14
104186,HVN4219,NY,14
104187,GRE7459,NY,14
104188,HTJ1392,NY,21
104189,GXT6401,NY,21
104190,HDV4969,NY,21
104191,HEF5750,NY,21
104192,GUU8258,NY,46
104193,HLA3069,NY,46
104194,HWG9865,NY,46
104195,HEX7793,NY,70
104196,HEX7793,NY,71
104197,GBR4498,NY,46
104198,GWM1705,NY,46
104199,HJV4783,NY,46
104200,HKM6797,NY,40
104201,HNB6229,NY,20
104202,HYK4953,NY,40
104203,HWF5793,NY,40
104204,HTV9774,NY,20
104205,HZK3113,NY,16
104206,HFP8206,NY,16
104207,GLH6737,NY,16
104208,GXR8786,NY,16
104209,HUV5343,NY,16
104210,GRD8075,NY,14
104211,HVN5063,NY,14
104212,HNH8640,NY,16
104213,JCF1083,NY,16
104214,JBB2005,NY,21
104215,HKP2097,NY,21
104216,HTT1575,NY,21
104217,JXK7358,PA,21
104218,HNR2119,NY,21
104219,HSE4570,NY,48
104220,HKZ5368,NY,46
104221,GYP7804,NY,46
104222,G99JBM,NJ,46
104223,HJZ9532,NY,46
104224,JJQ585,SC,16
104225,HXD5646,NY,70
104226,HXK2103,NY,74
104227,HSA7595,NY,16
104228,KGX5820,PA,20
104229,HUJ9945,NY,14
104230,HYR9337,NY,14
104231,GGM4089,NY,14
104232,GHK602,VT,68
104233,GJJ5384,NY,14
104234,HSK5065,NY,40
104235,HLC3211,NY,16
104236,HBT2168,NY,14
104237,JBH6239,NY,50
104238,LZP9898,NY,14
104239,LZP9898,NY,70
104240,HFB1725,NY,71
104241,HYB2304,NY,14
104242,GFL2175,NY,38
104243,HGZ2019,NY,38
104244,GJT3799,NY,38
104245,G33JHJ,NJ,37
104246,GVH7423,NY,37
104247,HSB3857,NY,14
104248,HWT5709,PA,19
104249,HVF1729,NY,40
104250,HDL9073,NY,71
104251,GFW7323,NY,71
104252,GNSU55,FL,14
104253,GXN2709,NY,71
104254,L41KDL,NJ,38
104255,HHA2931,NY,38
104256,HHV9237,NY,20
104257,HSZ4726,NY,20
104258,HRS8813,NY,37
104259,HSW2352,NY,40
104260,GXR7840,NY,14
104261,JWB2692,PA,14
104262,JBB1086,NY,21
104263,GVT3698,NY,21
104264,GUJ9127,NY,21
104265,GWE1083,NY,21
104266,JBD1611,NY,21
104267,HDV5424,NY,21
104268,HMJ6119,NY,21
104269,HMK7915,NY,16
104270,HSB8972,NY,20
104271,HRB9508,NY,20
104272,HMF6292,NY,16
104273,HVR4602,NY,16
104274,HDV3557,NY,16
104275,HTK8441,NY,16
104276,GVR2707,NY,14
104277,GYC9462,NY,20
104278,HTK4817,NY,16
104279,HND1300,NY,16
104280,HZN3602,NY,40
104281,HTC5889,NY,14
104282,GPU5583,NY,16
104283,HJD6154,NY,16
104284,GTS2252,NY,20
104285,GLFP76,FL,14
104286,L751639,QB,14
104287,HJJ6337,NY,14
104288,GTK7908,NY,16
104289,GSV9722,NY,16
104290,HZH6104,NY,16
104291,HSZ1920,NY,48
104292,HTV1572,NY,14
104293,KNW7217,PA,14
104294,GEH9304,NY,16
104295,HMU4533,NY,50
104296,GJZ4178,NY,19
104297,GMV7472,NY,53
104298,HWG8864,NY,20
104299,KSL3607,PA,20
104300,HYB6265,NY,14
104301,JAB9342,NY,14
104302,GKD5816,NY,16
104303,HUH9118,NY,20
104304,GWF4071,NY,20
104305,HDV3237,NY,16
104306,GMR5752,NY,16
104307,HTB8589,NY,16
104308,JXX5159,PA,14
104309,HYB1555,NY,16
104310,HXA8400,NY,20
104311,GNK7606,NY,21
104312,HVY6516,NY,21
104313,HZR1337,NY,21
104314,GBJ3727,NY,21
104315,HCP5282,NY,21
104316,HUW2589,NY,21
104317,HTD4017,NY,21
104318,HFA9792,NY,21
104319,GWY8362,NY,21
104320,GSB3095,NY,21
104321,GTV3661,NY,21
104322,HFP8356,NY,21
104323,HGK1187,NY,21
104324,HKM7019,NY,21
104325,GEJ5554,NY,21
104326,GXD9897,NY,21
104327,HSU5580,NY,14
104328,HAN1050,NY,14
104329,GST1389,NY,27
104330,GRV5554,NY,27
104331,JXH6071,PA,27
104332,HXZ7718,NY,27
104333,HSA3400,NY,27
104334,HXY2674,NY,27
104335,HMN4149,NY,27
104336,HTY5346,NY,27
104337,HPU8129,NY,71
104338,HRR5315,NY,38
104339,GVA9200,NY,71
104340,HYK8835,NY,37
104341,GXR1499,NY,46
104342,GVL7631,NY,20
104343,GGF5027,NY,71
104344,GSES94,FL,14
104345,HDG9864,NY,71
104346,GZT1849,NY,71
104347,GYC8265,NY,37
104348,GRA5837,NY,71
104349,HVN6871,NY,70
104350,HTA1320,NY,71
104351,HTA1320,NY,38
104352,HFP9080,NY,70
104353,HXYP18,FL,38
104354,HRD7015,NY,14
104355,HMP9443,NY,14
104356,GXD7961,NY,71
104357,HSJ6373,NY,71
104358,HNJ2612,NY,71
104359,GZT1849,NY,71
104360,HRV3352,NY,74
104361,HJJ4307,NY,38
104362,GVA9200,NY,71
104363,HSD9955,NY,20
104364,HHV9198,NY,70
104365,HHV9198,NY,71
104366,HPW9460,NY,71
104367,J82BWJ,NJ,38
104368,HFM8918,NY,70
104369,HEZ8838,NY,14
104370,HYA2045,NY,40
104371,GUH7330,NY,14
104372,HSZ5920,NY,14
104373,GBH8395,NY,70
104374,GBH8395,NY,71
104375,GWC7405,NY,46
104376,GXS3789,NY,16
104377,HEF9454,NY,14
104378,GCV5988,NY,74
104379,HSB6293,NY,20
104380,GSM8159,NY,50
104381,HUU3445,NY,20
104382,HTV6036,NY,19
104383,HYB2365,NY,14
104384,GCE6470,NY,14
104385,HTC4995,NY,46
104386,HJE8219,NY,70
104387,HJE8219,NY,46
104388,GTT3535,NY,40
104389,GYD6198,NY,46
104390,GJC8810,NY,71
104391,GYX5239,NY,20
104392,GVS9112,NY,16
104393,HXY6815,NY,70
104394,HWW8288,NY,14
104395,HVC6737,NY,14
104396,HTB1011,NY,21
104397,HAZ6093,NY,14
104398,HSZ4191,NY,14
104399,GUE8912,NY,20
104400,GGR9238,NY,71
104401,HXZ1630,NY,46
104402,GPB7346,NY,38
104403,HEA1792,NY,71
104404,GUE4532,NY,19
104405,HMJ5048,NY,14
104406,MK3419,NC,46
104407,HVY8868,NY,40
104408,HDM1389,NY,46
104409,GUW8929,NY,71
104410,GUW8929,NY,14
104411,HPU7553,NY,74
104412,GUU2347,NY,20
104413,GDX6473,NY,46
104414,HBL1333,NY,40
104415,HEJ1210,NY,14
104416,HEJ1210,NY,71
104417,GZT8586,NY,14
104418,KBM6555,PA,40
104419,KGJ9433,PA,48
104420,GK355B,NY,21
104421,HAT9729,NY,21
104422,HUJ8094,NY,40
104423,HMZ4483,NY,20
104424,MH4119,NC,14
104425,GHG1777,NY,14
104426,GFT2528,NY,14
104427,GLK1846,NY,14
104428,L11597,CT,48
104429,GWM1224,NY,46
104430,GWM1224,NY,71
104431,GJZ2384,NY,37
104432,HWY3032,NY,37
104433,KRC1051,PA,14
104434,HYY7826,NY,21
104435,HKM7046,NY,16
104436,HUY8899,NY,16
104437,GGS4608,NY,20
104438,HYB5428,NY,20
104439,HDK1188,NY,20
104440,HWG6215,NY,14
104441,HHS2854,NY,37
104442,HAW4986,NY,38
104443,HTD2270,NY,19
104444,HNF8770,NY,37
104445,HZT3888,NY,14
104446,GVL7631,NY,20
104447,JAV3769,NY,14
104448,HUT5322,NY,20
104449,HUJ7043,NY,14
104450,GFR4151,NY,37
104451,GTM2392,NY,16
104452,GTH3113,TX,14
104453,GWH8323,NY,46
104454,GWL9080,NY,46
104455,HMT1254,NY,21
104456,GAW8977,NY,70
104457,HXW4342,NY,20
104458,HBT9758,NY,16
104459,HPE2482,NY,14
104460,HYW1614,NY,19
104461,GPT3998,NY,14
104462,HHS1874,NY,21
104463,GSX2899,NY,21
104464,GNV4203,NY,21
104465,HYA1071,NY,21
104466,HNX5847,NY,21
104467,HSZ1076,NY,40
104468,HVD6512,NY,21
104469,HFP5345,NY,21
104470,HHK1886,NY,21
104471,GAJ7581,NY,20
104472,HSE8466,NY,20
104473,J38JUG,NY,38
104474,HGZ3086,NY,14
104475,HMJ4654,NY,19
104476,KSP2129,PA,19
104477,HYJ2650,NY,70
104478,HYJ2650,NY,98
104479,HLP1972,NY,46
104480,HZL8972,NY,46
104481,HRC2159,NY,16
104482,HKB7140,NY,16
104483,HBU3850,NY,60
104484,HSZ3393,NY,20
104485,GJWR96,FL,20
104486,GUA4495,OH,14
104487,HVU5454,NY,14
104488,HXR4718,NY,14
104489,HJV7758,NY,40
104490,HPM4084,NY,71
104491,HLE6844,NY,71
104492,HSZ5849,NY,20
104493,HTA5538,NY,14
104494,HXT9725,NY,20
104495,GJY8948,NY,14
104496,HLX6941,NY,40
104497,HRD9589,NY,20
104498,HXW1023,NY,14
104499,HXW1023,NY,71
104500,HSZ2514,NY,14
104501,JBH5100,NY,50
104502,JSX2189,PA,20
104503,JAF1168,NY,40
104504,HJV3368,NY,40
104505,HWW2102,NY,20
104506,HYR4248,NY,40
104507,HAL7841,NY,20
104508,HLF7767,NY,20
104509,HZM1506,NY,14
104510,GEF7915,NY,14
104511,GDX6012,NY,40
104512,GDX6012,NY,70
104513,GDX6012,NY,71
104514,HUG6455,NY,48
104515,HZD7111,NY,40
104516,HZD7111,NY,71
104517,KSP6923,PA,20
104518,HWX6272,NY,14
104519,HCZ1637,NY,14
104520,MGX670,SC,14
104521,HES6408,NY,70
104522,GPX1647,NY,14
104523,HYS4562,NY,14
104524,GTS6199,NY,14
104525,GEF6868,NY,14
104526,J43JSE,NJ,46
104527,GPC2644,NY,70
104528,MUNCHY65,NY,48
104529,HTL2175,NY,48
104530,HYW1016,NY,14
104531,GXN2640,NY,14
104532,HNC9564,NY,20
104533,HPM2092,NY,14
104534,KJT9336,PA,53
104535,HTC7100,NY,51
104536,GFE4065,NY,53
104537,JAG2393,NY,20
104538,HXM9132,NY,38
104539,HDM5953,NY,40
104540,HUG6444,NY,14
104541,GVH2274,NY,20
104542,GJT2601,NY,20
104543,GUX2439,NY,71
104544,HUW3962,NY,40
104545,GDP4583,NY,51
104546,GDP4583,NY,71
104547,HTN3903,NY,40
104548,GMG5578,NY,20
104549,HMT2101,NY,14
104550,HYS4912,NY,20
104551,HZX4511,NY,38
104552,GSV5983,NY,38
104553,HXU3397,NY,71
104554,HHB1232,NY,70
104555,HDF4014,NY,71
104556,HFF5116,NY,71
104557,HFH6513,NY,70
104558,HFH6513,NY,71
104559,HSB3391,NY,71
104560,HD8003A,NC,19
104561,HJK1671,NY,70
104562,HNJ3845,NY,71
104563,HSK8416,NY,71
104564,HLA3227,NY,71
104565,HVN5297,NY,71
104566,GNE2432,NY,70
104567,KCY1882,PA,46
104568,GTM4183,NY,14
104569,HFF6010,NY,14
104570,HRS1875,NY,20
104571,GJY4111,NY,40
104572,HZU7402,NY,16
104573,KRP3429,PA,16
104574,JMM7231,PA,16
104575,HYS3004,NY,14
104576,HBX2156,NY,20
104577,HXA7297,NY,19
104578,GRF2290,NY,70
104579,JANZEL,NY,14
104580,HYF1444,NY,40
104581,HUS5886,NY,40
104582,HNR3098,NY,14
104583,HTY4195,NY,19
104584,KTV6012,PA,19
104585,HFL3968,NY,40
104586,HWM4418,NY,71
104587,GSV4343,NY,20
104588,HNR5727,NY,46
104589,HPM7278,NY,71
104590,HPM7278,NY,14
104591,HBE7975,PA,48
104592,HNZ7935,NY,71
104593,GJZ1676,NY,71
104594,HSZ1144,NY,20
104595,KDH7260,PA,40
104596,HPU6019,NY,14
104597,HUL8008,NY,40
104598,HUL8008,NY,71
104599,HUH6818,NY,16
104600,HTA9190,NY,40
104601,KCK5543,PA,40
104602,HPA1390,NY,71
104603,HJE7447,NY,40
104604,HVZ5380,NY,40
104605,HVZ9229,NY,19
104606,HKM1309,NY,14
104607,KLW8937,PA,14
104608,HSF8644,NY,14
104609,HVN1757,NY,14
104610,HYX4627,NY,14
104611,GKY1118,NY,14
104612,HXA8476,NY,16
104613,KDJ1360,PA,21
104614,HWS3782,NY,21
104615,HVZ8278,NY,21
104616,HKL2341,NY,21
104617,GUU9374,NY,19
104618,HWK1824,NY,21
104619,KJU581,SC,21
104620,HML5194,NY,20
104621,HRG9667,NY,21
104622,GRM2730,NY,21
104623,HSF5106,NY,40
104624,HUZ8948,NY,14
104625,HUJ7494,NY,40
104626,GEV8388,NY,21
104627,GBL3936,NY,19
104628,HJN1558,NY,19
104629,GVH2415,NY,19
104630,GGL8646,NY,71
104631,HWA8034,NY,46
104632,HWU8748,NY,21
104633,HFP8166,NY,21
104634,JZP4038,PA,21
104635,GXR1827,NY,40
104636,HLC2316,NY,20
104637,HNV8558,NY,20
104638,HNR2275,NY,19
104639,GDH3554,NY,20
104640,HAP7407,NY,20
104641,HXS6992,NY,20
104642,JVP4162,PA,14
104643,HTB6476,NY,14
104644,HMN4230,NY,14
104645,HTS3882,NY,21
104646,HYB5800,NY,21
104647,HAK251,VT,21
104648,HXW7710,NY,21
104649,HXV6634,NY,21
104650,HRC6923,NY,21
104651,GWK1072,NY,21
104652,GWK1072,NY,71
104653,GPP1796,NY,21
104654,HSC8302,NY,21
104655,GTL4452,NY,21
104656,GRM1092,NY,21
104657,GRM1092,NY,70
104658,GRM1092,NY,71
104659,HTE2693,NY,14
104660,GWG4796,NY,14
104661,HVE8069,NY,40
104662,HPC2597,NY,14
104663,HRD9221,NY,14
104664,HXW7710,NY,40
104665,HHH6201,NY,20
104666,GKW4281,NY,70
104667,HYB2113,NY,20
104668,GNB1117,NY,14
104669,HTB6866,NY,14
104670,HEH4076,NY,14
104671,HPU6889,NY,71
104672,HYB4405,NY,19
104673,JS1516,PA,46
104674,HFF6976,NY,70
104675,HFF6976,NY,51
104676,GDT1782,NY,40
104677,GGZ8273,NY,40
104678,HVN6339,NY,48
104679,HRF1427,NY,20
104680,HUH3961,NY,20
104681,HWT1318,NY,20
104682,GWL9811,NY,40
104683,KNA2922,PA,48
104684,JBE4183,NY,16
104685,JBE4183,NY,71
104686,HJF2731,NY,20
104687,HYZ8191,NY,46
104688,GMW1068,NY,19
104689,HWF2978,NY,14
104690,HXU3393,NY,14
104691,HJF9177,NY,46
104692,HKS2409,NY,40
104693,HPA1672,NY,20
104694,HKE4092,NY,40
104695,HBX2533,NY,14
104696,JAA3389,NY,14
104697,HDB6204,NY,40
104698,HUC8077,NY,19
104699,HKM4013,NY,71
104700,G45FHD,NJ,20
104701,GDT1782,NY,40
104702,HKM4013,NY,71
104703,GPC2644,NY,70
104704,HLA6199,NY,71
104705,HLA6199,NY,40
104706,HJR6680,NY,20
104707,K122SU,NY,40
104708,HDU8998,NY,38
104709,KNY1237,PA,20
104710,HHK6679,NY,14
104711,HSV3707,NY,16
104712,HZP2551,NY,16
104713,HLC4259,NY,16
104714,HJD6735,NY,70
104715,HYB5178,NY,48
104716,HYB5178,NY,70
104717,LTC266,MS,14
104718,GTT2128,NY,14
104719,HTY3311,NY,14
104720,HZH6551,NY,14
104721,HYR4248,NY,20
104722,HTW1457,NY,40
104723,HEB5461,NY,46
104724,HCB3014,NY,40
104725,KHD4745,PA,51
104726,HNR8701,NY,14
104727,GHU2570,NY,20
104728,GSV4343,NY,20
104729,GTB4257,NY,20
104730,HNP8129,NY,16
104731,HHH8291,NY,16
104732,HHB6846,NY,16
104733,HZN4079,NY,14
104734,HWG7744,NY,14
104735,JBB2444,NY,71
104736,IA34NV,FL,51
104737,HFM9419,NY,51
104738,HXA6402,NY,51
104739,HXE1249,NY,14
104740,HXE1249,NY,70
104741,JVP4161,PA,40
104742,LOWALTI,PA,19
104743,HYB6073,NY,14
104744,HLM9304,NY,14
104745,HXA1191,NY,16
104746,HPN9883,NY,20
104747,HPB5357,NY,20
104748,GZT1432,NY,40
104749,HJL7385,NY,20
104750,HEE2969,NY,40
104751,HYB2955,NY,51
104752,HSC5339,NY,20
104753,HJP8768,NY,46
104754,GKM6536,NY,20
104755,GSM4627,NY,20
104756,GCH1366,NY,20
104757,HUD3426,NY,51
104758,JBE3167,NY,51
104759,HHU6972,NY,38
104760,MP0D3U,MO,16
104761,HYK5037,NY,16
104762,HBG4523,NY,38
104763,KTG4632,PA,37
104764,GHM1600,NY,37
104765,JAD6602,NY,24
104766,HGE5199,NY,38
104767,HXM1450,NY,38
104768,HVB5391,NY,38
104769,GRF1807,NY,38
104770,GST4818,NY,16
104771,HTJ5975,NY,16
104772,HGL410,VT,40
104773,HRT9056,NY,71
104774,HAZ6081,NY,20
104775,GYJ9533,NY,38
104776,GYP4145,NY,37
104777,HXK4747,NY,38
104778,GSM3969,NY,16
104779,HUE6689,NY,38
104780,GCD8715,NY,71
104781,GCD8715,NY,16
104782,GMD2017,NY,38
104783,HZT8220,NY,38
104784,HUE7624,NY,38
104785,HWZ7476,NY,16
104786,HVN3609,NY,14
104787,HEE9763,NY,14
104788,KSF4747,PA,19
104789,HSE8492,NY,40
104790,KMZ0636,PA,40
104791,GHM2933,NY,46
104792,HGV2204,NY,21
104793,HME8123,NY,21
104794,HGV2204,NY,70
104795,GEB1751,NY,21
104796,HJZ9883,NY,21
104797,GKY2509,NY,21
104798,GKY2509,NY,71
104799,KFV6216,PA,21
104800,GXM4973,NY,21
104801,HKN6149,NY,21
104802,HGT4078,NY,21
104803,GER1489,NY,21
104804,HLF3033,NY,21
104805,KRY9403,PA,21
104806,GCM5633,NY,38
104807,HWM5363,NY,38
104808,GJZ2449,NY,38
104809,HZM2456,NY,38
104810,HDR796,VT,38
104811,HSW8751,NY,38
104812,HLA5840,NY,38
104813,HVC3659,NY,37
104814,KHW8006,PA,38
104815,HVX5905,NY,70
104816,HLA9786,NY,38
104817,GUU9026,NY,38
104818,HFD4203,NY,38
104819,HPB5305,NY,38
104820,HMT7937,NY,38
104821,HMC2447,NY,38
104822,HBS3098,NY,38
104823,HLE9133,NY,38
104824,HUH1710,NY,38
104825,HHS1422,NY,40
104826,G5U589,NY,14
104827,JXD6914,PA,38
104828,HXA8549,NY,38
104829,JAM3996,NY,38
104830,HXD7671,NY,38
104831,HXK3732,NY,20
104832,HJN6563,NY,20
104833,KSC3294,PA,20
104834,HZK2186,NY,38
104835,HJB8230,NY,38
104836,HVD9257,NY,38
104837,HXB2172,NY,68
104838,HWW1440,NY,21
104839,HDU6835,NY,21
104840,L888888Q,NY,21
104841,HPK2364,NY,21
104842,HVG4597,NY,21
104843,GYS6917,PA,21
104844,HSH4095,NY,14
104845,GMF9611,NY,21
104846,HPW4628,NY,21
104847,HZK9223,NY,21
104848,GDY5169,NY,21
104849,HWA4104,NY,21
104850,HSJ7117,NY,71
104851,HYK1770,NY,38
